"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3209700361262740,000000320970113,"Fuel Surcharge","Fuel Surcharge",3.08,1.72,1.70,0.00,0.00,1.7,0.02
1Z10710F0354396046,00000010710F143,Handling,"ADDL. HANDLING LONGEST SIDE",23.50,16.45,11.25,50.00,0.04,11.21,5.24
1Z10710F0354396046,00000010710F143,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0354396046,00000010710F143,"Fuel Surcharge","Fuel Surcharge",12.15,7.35,5.03,0.00,0.00,5.03,2.32
1Z3657440346299432,000000365744143,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.39,0.00,0.00,1.39,0.03
1Z09W2160363627033,00000009W216153,"Fuel Surcharge","Fuel Surcharge",2.48,1.44,1.37,0.00,0.00,1.37,0.07
1Z2249770364451131,000000224977163,"Fuel Surcharge","Fuel Surcharge",2.54,1.47,1.37,0.00,0.00,1.37,0.1
1Z3657440348842653,000000365744173,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.37,0.00,0.00,1.37,0.05
1Z3657440346603076,000000365744173,"Fuel Surcharge","Fuel Surcharge",3.46,1.87,1.37,0.00,0.00,1.37,0.5
1Z10710F0353616274,00000010710F183,"Declared Value","Declared Value",11.70,5.92,5.85,50.00,0.09,5.76,0.16
1Z10710F0353616274,00000010710F183,"Fuel Surcharge","Fuel Surcharge",2.41,1.40,1.34,0.00,0.00,1.34,0.06
1Z884W770366677986,000000884W77183,"Fuel Surcharge","Fuel Surcharge",3.60,2.05,1.37,0.00,0.00,1.37,0.68
1Z97065R0354032747,00000097065R023,"Fuel Surcharge","Fuel Surcharge",2.41,1.43,1.48,0.00,0.00,1.48,-0.05
1Z10710F0354358953,00000010710F053,"Fuel Surcharge","Fuel Surcharge",2.46,1.44,1.48,0.00,0.00,1.48,-0.04
1Z6516830199366123,0000006954AF053,Administration,"THIRD PARTY BILLING SERVICE",6.58,1.93,0.00,100.00,0,0,1.93
1Z6516830199366123,0000006954AF053,"Fuel Surcharge","Fuel Surcharge",23.05,8.99,5.71,0.00,0.00,5.71,3.28
1Z10710F0353182939,00000010710F063,"Fuel Surcharge","Fuel Surcharge",1.89,1.44,1.48,0.00,0.00,1.48,-0.04
1Z3657440347931657,000000365744063,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440347931657,000000365744063,"Fuel Surcharge","Fuel Surcharge",6.49,3.48,2.32,0.00,0.00,2.32,1.16
1ZA9690R0350400549,000000365744063,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1ZA9690R0350400549,000000365744063,"Fuel Surcharge","Fuel Surcharge",2.26,1.49,1.48,0.00,0.00,1.48,0.01
1Z3657440346683329,000000365744083,"Fuel Surcharge","Fuel Surcharge",2.53,1.47,1.43,0.00,0.00,1.43,0.04
1Z97065R0354218707,00000097065R093,"Fuel Surcharge","Fuel Surcharge",2.03,1.39,1.43,0.00,0.00,1.43,-0.04
1Z3657440347750914,000000365744103,"Fuel Surcharge","Fuel Surcharge",3.20,1.86,1.43,0.00,0.00,1.43,0.43
1Z5X44100367867803,0000005X4410123,"Fuel Surcharge","Fuel Surcharge",1.72,1.37,1.39,0.00,0.00,1.39,-0.02
1ZT638T00346617144,000000333472133,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1ZT638T00346617144,000000333472133,Administration,"THIRD PARTY BILLING SERVICE",0.98,0.47,0.00,100.00,0,0,0.47
1ZT638T00346617144,000000333472133,"Fuel Surcharge","Fuel Surcharge",2.56,1.64,1.67,0.00,0.00,1.67,-0.03
1Z3472040371355383,000000347204133,Handling,"ADDL. HANDLING LONGEST SIDE",20.50,14.35,10.25,50.00,0.05,10.2,4.15
1Z3472040371355383,000000347204133,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040371355383,000000347204133,"Fuel Surcharge","Fuel Surcharge",8.93,5.54,3.95,0.00,0.00,3.95,1.59
1Z3657440346496120,000000365744133,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.39,0.00,0.00,1.39,0.03
1Z10710F0352473368,00000010710F143,"Declared Value","Declared Value",10.40,5.18,5.20,50.00,0.10,5.1,0.079999999999999
1Z10710F0352473368,00000010710F143,"Fuel Surcharge","Fuel Surcharge",2.20,1.34,1.37,0.00,0.00,1.37,-0.03
1Z3472040375078050,000000347204143,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z3472040375078050,000000347204143,"Fuel Surcharge","Fuel Surcharge",4.09,2.51,1.75,0.00,0.00,1.75,0.76
1Z2249770363391485,000000224977153,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z2249770363391485,000000224977153,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z2249770363391485,000000224977153,"Fuel Surcharge","Fuel Surcharge",3.05,2.20,2.15,0.00,0.00,2.15,0.05
1Z3472040376867697,000000347204153,"Fuel Surcharge","Fuel Surcharge",1.78,1.34,1.37,0.00,0.00,1.37,-0.03
1Z3657440347880604,000000365744153,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.37,0.00,0.00,1.37,0.05
1Z884W770368540226,000000884W77153,Handling,"ADDL. HANDLING WEIGHT",29.00,20.30,14.50,50.00,0.03,14.47,5.83
1Z884W770368540226,000000884W77153,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z884W770368540226,000000884W77153,"Fuel Surcharge","Fuel Surcharge",8.54,5.53,4.07,0.00,0.00,4.07,1.46
1Z3209700359395414,000000320970163,"Fuel Surcharge","Fuel Surcharge",3.54,2.02,1.37,0.00,0.00,1.37,0.65
1Z3472040375338699,000000347204163,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3472040375338699,000000347204163,"Fuel Surcharge","Fuel Surcharge",2.48,1.61,1.64,0.00,0.00,1.64,-0.03
1Z3657440346742407,000000365744163,"Fuel Surcharge","Fuel Surcharge",2.30,1.34,1.37,0.00,0.00,1.37,-0.03
1Z2249770363038965,000000224977173,"Fuel Surcharge","Fuel Surcharge",1.87,1.35,1.37,0.00,0.00,1.37,-0.02
1Z2249770362228172,000000224977173,"Fuel Surcharge","Fuel Surcharge",1.49,1.34,1.37,0.00,0.00,1.37,-0.03
1Z3209700362007550,000000320970183,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3209700362007550,000000320970183,"Fuel Surcharge","Fuel Surcharge",3.53,1.88,1.64,0.00,0.00,1.64,0.24
1Z3472040375534879,000000347204183,"Fuel Surcharge","Fuel Surcharge",3.40,1.84,1.34,0.00,0.00,1.34,0.5
1Z3657440346950165,000000365744183,"Fuel Surcharge","Fuel Surcharge",2.41,1.40,1.34,0.00,0.00,1.34,0.06
1Z10710F0352117556,00000010710F023,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0352117556,00000010710F023,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.15,3.57,3.57,0.00,0.00,3.57,0
1Z10710F0352117556,00000010710F023,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0352117556,00000010710F023,"Fuel Surcharge","Fuel Surcharge",4.02,2.50,2.48,0.00,0.00,2.48,0.02
1Z3657440347373260,000000365744023,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440347373260,000000365744023,"Fuel Surcharge","Fuel Surcharge",3.20,1.81,1.78,0.00,0.00,1.78,0.03
1Z10710F0354974993,00000010710F033,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354974993,00000010710F033,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0354974993,00000010710F033,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354974993,00000010710F033,"Fuel Surcharge","Fuel Surcharge",3.95,2.41,2.33,0.00,0.00,2.33,0.08
1Z10710F0353541363,00000010710F043,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353541363,00000010710F043,"Fuel Surcharge","Fuel Surcharge",2.12,1.41,1.46,0.00,0.00,1.46,-0.05
1Z10710F0352156353,00000010710F053,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.50,2.25,2.25,50.00,0.22,2.03,0.22
1Z10710F0352156353,00000010710F053,"Declared Value","Declared Value",10.40,5.18,5.20,50.00,0.10,5.1,0.079999999999999
1Z10710F0352156353,00000010710F053,"Fuel Surcharge","Fuel Surcharge",3.01,1.76,1.82,0.00,0.00,1.82,-0.06
1Z3657440346853298,000000365744053,"Fuel Surcharge","Fuel Surcharge",2.61,1.51,1.48,0.00,0.00,1.48,0.03
1Z9143390194169294,0000006954AF073,Administration,"THIRD PARTY BILLING SERVICE",13.23,3.87,0.00,100.00,0,0,3.87
1Z9143390194169294,0000006954AF073,"Fuel Surcharge","Fuel Surcharge",40.84,15.93,10.11,0.00,0.00,10.11,5.82
1Z09W2160365444834,00000009W216083,"Fuel Surcharge","Fuel Surcharge",1.60,1.39,1.43,0.00,0.00,1.43,-0.04
1Z10710F0353702395,00000010710F083,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0353702395,00000010710F083,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0353702395,00000010710F083,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0353702395,00000010710F083,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353702395,00000010710F083,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353702395,00000010710F083,"Fuel Surcharge","Fuel Surcharge",8.59,5.63,4.27,0.00,0.00,4.27,1.36
1Z2445670367838295,000000244567083,"Fuel Surcharge","Fuel Surcharge",3.18,1.72,1.43,0.00,0.00,1.43,0.29
1Z5X44100365224840,0000005X4410083,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z5X44100365224840,0000005X4410083,"Fuel Surcharge","Fuel Surcharge",2.23,1.47,1.43,0.00,0.00,1.43,0.04
1Z10710F0354039342,00000010710F093,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354039342,00000010710F093,"Fuel Surcharge","Fuel Surcharge",1.95,1.39,1.43,0.00,0.00,1.43,-0.04
1Z3209700359189870,000000320970093,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3209700359189870,000000320970093,"Fuel Surcharge","Fuel Surcharge",4.43,2.49,1.72,0.00,0.00,1.72,0.77
1Z10710F0354511296,00000010710F103,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.50,2.25,2.25,50.00,0.22,2.03,0.22
1Z10710F0354511296,00000010710F103,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0354511296,00000010710F103,"Fuel Surcharge","Fuel Surcharge",2.59,1.70,1.76,0.00,0.00,1.76,-0.06
1Z3657440346529282,000000365744103,"Fuel Surcharge","Fuel Surcharge",2.49,1.44,1.41,0.00,0.00,1.41,0.03
1Z10710F0352531474,00000010710F113,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0352531474,00000010710F113,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0352531474,00000010710F113,"Fuel Surcharge","Fuel Surcharge",2.70,1.83,1.81,0.00,0.00,1.81,0.02
1Z3657440348322492,000000365744113,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440348322492,000000365744113,"Fuel Surcharge","Fuel Surcharge",3.05,1.72,1.70,0.00,0.00,1.7,0.02
1Z6954AF0395984745,0000006954AF113,"Fuel Surcharge","Fuel Surcharge",6.15,3.51,2.10,0.00,0.00,2.1,1.41
1Z97065R0154004781,00000097065R113,Handling,"ADDL. HANDLING WEIGHT",31.50,31.50,31.50,50.00,0.02,31.48,0.02
1Z97065R0154004781,00000097065R113,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z97065R0154004781,00000097065R113,"Fuel Surcharge","Fuel Surcharge",85.74,37.23,26.09,0.00,0.00,26.09,11.14
1Z10710F0352092814,00000010710F123,"Fuel Surcharge","Fuel Surcharge",1.64,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0353337352,00000010710F133,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353337352,00000010710F133,"Fuel Surcharge","Fuel Surcharge",1.49,1.34,1.39,0.00,0.00,1.39,-0.05
1Z3657440348041143,000000365744133,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.50,2.25,2.25,50.00,0.22,2.03,0.22
1Z3657440348041143,000000365744133,"Fuel Surcharge","Fuel Surcharge",3.17,1.78,1.73,0.00,0.00,1.73,0.05
1Z3657440348026240,000000365744143,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.39,0.00,0.00,1.39,0.03
1Z09W2160363109245,00000009W216153,"Fuel Surcharge","Fuel Surcharge",2.48,1.44,1.37,0.00,0.00,1.37,0.07
1Z10710F0353230216,00000010710F153,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z10710F0353230216,00000010710F153,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0353230216,00000010710F153,"Fuel Surcharge","Fuel Surcharge",2.48,1.61,1.64,0.00,0.00,1.64,-0.03
1Z2249770364519541,000000224977163,Handling,"ADDL. HANDLING WEIGHT",29.00,20.30,14.50,50.00,0.03,14.47,5.83
1Z2249770364519541,000000224977163,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z2249770364519541,000000224977163,"Fuel Surcharge","Fuel Surcharge",10.15,6.40,4.50,0.00,0.00,4.5,1.9
1Z3657440348725048,000000365744173,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.37,0.00,0.00,1.37,0.05
1Z3657440347629083,000000365744173,"Fuel Surcharge","Fuel Surcharge",3.46,1.87,1.37,0.00,0.00,1.37,0.5
1Z884W770368472596,000000884W77183,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z884W770368472596,000000884W77183,"Fuel Surcharge","Fuel Surcharge",4.19,2.24,1.64,0.00,0.00,1.64,0.6
1Z10710F0353526522,00000010710F033,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0353526522,00000010710F033,"Fuel Surcharge","Fuel Surcharge",2.12,1.41,1.48,0.00,0.00,1.48,-0.07
1Z3657440348832299,000000365744043,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440348832299,000000365744043,"Fuel Surcharge","Fuel Surcharge",3.15,1.78,1.75,0.00,0.00,1.75,0.03
1Z97065R0353443359,00000097065R053,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z97065R0353443359,00000097065R053,Handling,"ADDL. HANDLING LONGEST SIDE",20.50,14.35,10.25,50.00,0.05,10.2,4.15
1Z97065R0353443359,00000097065R053,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z97065R0353443359,00000097065R053,"Fuel Surcharge","Fuel Surcharge",8.35,5.38,4.01,0.00,0.00,4.01,1.37
1Z10710F0353501549,00000010710F063,"Fuel Surcharge","Fuel Surcharge",1.80,1.43,1.48,0.00,0.00,1.48,-0.05
1Z3334720346240721,000000333472063,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.50,2.25,2.25,50.00,0.22,2.03,0.22
1Z3334720346240721,000000333472063,"Fuel Surcharge","Fuel Surcharge",3.57,1.98,1.84,0.00,0.00,1.84,0.14
1Z97065R0352506542,00000097065R063,"Fuel Surcharge","Fuel Surcharge",2.41,1.43,1.48,0.00,0.00,1.48,-0.05
1Z3209700361819792,000000320970073,"Fuel Surcharge","Fuel Surcharge",8.60,4.64,2.93,0.00,0.00,2.93,1.71
1Z3657440347276473,000000365744073,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440347276473,000000365744073,"Fuel Surcharge","Fuel Surcharge",3.15,1.78,1.75,0.00,0.00,1.75,0.03
1Z97065R0352005600,00000097065R073,"Fuel Surcharge","Fuel Surcharge",1.86,1.41,1.46,0.00,0.00,1.46,-0.05
1Z3657440346472093,000000365744083,"Fuel Surcharge","Fuel Surcharge",2.53,1.47,1.43,0.00,0.00,1.43,0.04
1Z10710F0353298896,00000010710F093,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0353298896,00000010710F093,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0353298896,00000010710F093,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0353298896,00000010710F093,"Fuel Surcharge","Fuel Surcharge",3.80,2.31,2.26,0.00,0.00,2.26,0.05
1Z97065R0353833517,00000097065R093,"Fuel Surcharge","Fuel Surcharge",2.00,1.39,1.43,0.00,0.00,1.43,-0.04
1Z3657440347664508,000000365744103,"Fuel Surcharge","Fuel Surcharge",3.20,1.86,1.43,0.00,0.00,1.43,0.43
1Z97065R0354975587,00000097065R103,"Fuel Surcharge","Fuel Surcharge",2.30,1.37,1.41,0.00,0.00,1.41,-0.04
1Z10710F0354353207,00000010710F123,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354353207,00000010710F123,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0354353207,00000010710F123,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354353207,00000010710F123,"Fuel Surcharge","Fuel Surcharge",3.50,2.23,2.19,0.00,0.00,2.19,0.04
1Z5X44100365783415,0000005X4410123,"Fuel Surcharge","Fuel Surcharge",1.97,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0352222898,00000010710F133,"Declared Value","Declared Value",9.10,4.44,4.55,50.00,0.11,4.44,8.8817841970013E-16
1Z10710F0352222898,00000010710F133,"Fuel Surcharge","Fuel Surcharge",3.28,1.90,1.39,0.00,0.00,1.39,0.51
1Z3657440346468508,000000365744133,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.39,0.00,0.00,1.39,0.03
1Z3472040375786508,000000347204153,"Fuel Surcharge","Fuel Surcharge",2.30,1.34,1.37,0.00,0.00,1.37,-0.03
1Z3657440348116992,000000365744153,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.37,0.00,0.00,1.37,0.05
1ZAW51910350489575,000000365744163,"Fuel Surcharge","Fuel Surcharge",2.24,1.48,1.37,0.00,0.00,1.37,0.11
1Z2249770362377172,000000224977173,"Fuel Surcharge","Fuel Surcharge",1.77,1.34,1.37,0.00,0.00,1.37,-0.03
1Z2249770363918988,000000224977173,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z2249770363918988,000000224977173,"Fuel Surcharge","Fuel Surcharge",2.43,1.62,1.64,0.00,0.00,1.64,-0.02
1Z3472040374840665,000000347204183,"Fuel Surcharge","Fuel Surcharge",3.40,1.84,1.34,0.00,0.00,1.34,0.5
1Z3657440346773759,000000365744183,"Fuel Surcharge","Fuel Surcharge",2.41,1.40,1.34,0.00,0.00,1.34,0.06
1Z10710F0352497039,00000010710F013,"Declared Value","Declared Value",14.30,7.40,7.15,50.00,0.07,7.08,0.32
1Z10710F0352497039,00000010710F013,"Fuel Surcharge","Fuel Surcharge",4.24,2.29,1.46,0.00,0.00,1.46,0.83
1Z97065R0352284103,00000097065R013,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z97065R0352284103,00000097065R013,"Peak Surcharge","PEAK/DEMAND SURCHARGE-ADDL HANDLING",6.50,6.50,6.50,50.00,0.08,6.42,0.08
1Z97065R0352284103,00000097065R013,"Fuel Surcharge","Fuel Surcharge",7.25,4.84,3.98,0.00,0.00,3.98,0.86
1Z97065R0354784631,00000097065R023,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z97065R0354784631,00000097065R023,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z97065R0354784631,00000097065R023,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z97065R0354784631,00000097065R023,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",6.50,6.50,6.50,50.00,0.08,6.42,0.08
1Z97065R0354784631,00000097065R023,"Fuel Surcharge","Fuel Surcharge",9.14,6.16,4.89,0.00,0.00,4.89,1.27
1Z26W1320159711893,000000340453033,Administration,"THIRD PARTY BILLING SERVICE",26.73,8.59,0.00,100.00,0,0,8.59
1Z26W1320159711893,000000340453033,Handling,"ADDL. HANDLING LONGEST SIDE",23.50,23.50,23.50,50.00,0.02,23.48,0.02
1Z26W1320159711893,000000340453033,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z26W1320159711893,000000340453033,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",6.50,6.50,6.50,50.00,0.08,6.42,0.08
1Z26W1320159711893,000000340453033,"Fuel Surcharge","Fuel Surcharge",78.08,33.61,26.26,0.00,0.00,26.26,7.35
1Z3404410368289984,000000340441043,Handling,"ADDL. HANDLING LONGEST SIDE",20.50,14.35,10.25,50.00,0.05,10.2,4.15
1Z3404410368289984,000000340441043,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3404410368289984,000000340441043,"Fuel Surcharge","Fuel Surcharge",8.92,5.57,3.98,0.00,0.00,3.98,1.59
1Z97065R0352223268,00000097065R043,"Fuel Surcharge","Fuel Surcharge",3.69,2.10,1.48,0.00,0.00,1.48,0.62
1Z10710F0354620007,00000010710F053,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z10710F0354620007,00000010710F053,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0354620007,00000010710F053,"Fuel Surcharge","Fuel Surcharge",2.59,1.72,1.78,0.00,0.00,1.78,-0.06
1Z3657440346439343,000000365744053,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440346439343,000000365744053,"Fuel Surcharge","Fuel Surcharge",3.20,1.81,1.78,0.00,0.00,1.78,0.03
1Z6516830195270537,0000006954AF053,Administration,"THIRD PARTY BILLING SERVICE",6.58,1.93,0.00,100.00,0,0,1.93
1Z6516830195270537,0000006954AF053,"Fuel Surcharge","Fuel Surcharge",23.05,8.99,5.71,0.00,0.00,5.71,3.28
1Z3657440348120067,000000365744063,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3657440348120067,000000365744063,"Fuel Surcharge","Fuel Surcharge",6.49,3.48,2.32,0.00,0.00,2.32,1.16
1Z10710F0353919438,00000010710F073,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0353919438,00000010710F073,"Fuel Surcharge","Fuel Surcharge",1.76,1.41,1.46,0.00,0.00,1.46,-0.05
1Z10710F0353743556,00000010710F073,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0353743556,00000010710F073,"Fuel Surcharge","Fuel Surcharge",1.98,1.41,1.46,0.00,0.00,1.46,-0.05
1ZX21W940398928414,000000244567083,"Fuel Surcharge","Fuel Surcharge",2.55,1.61,1.46,0.00,0.00,1.46,0.15
1Z97065R0354443642,00000097065R083,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z97065R0354443642,00000097065R083,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.15,3.57,3.57,0.00,0.00,3.57,0
1Z97065R0354443642,00000097065R083,"Fuel Surcharge","Fuel Surcharge",4.50,2.74,2.40,0.00,0.00,2.4,0.34
1ZA9690R0350080663,000000365744093,"Declared Value","Declared Value",7.80,3.70,3.90,50.00,0.13,3.77,-0.07
1ZA9690R0350080663,000000365744093,"Fuel Surcharge","Fuel Surcharge",3.51,2.00,1.43,0.00,0.00,1.43,0.57
1Z97065R0354476116,00000097065R093,"Fuel Surcharge","Fuel Surcharge",1.78,1.39,1.43,0.00,0.00,1.43,-0.04
1Z3657440347314092,000000365744103,"Fuel Surcharge","Fuel Surcharge",2.49,1.44,1.41,0.00,0.00,1.41,0.03
1Z97065R0352435048,00000097065R103,"Fuel Surcharge","Fuel Surcharge",2.08,1.39,1.43,0.00,0.00,1.43,-0.04
1Z97065R0354761549,00000097065R103,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z97065R0354761549,00000097065R103,"Fuel Surcharge","Fuel Surcharge",2.58,1.83,1.81,0.00,0.00,1.81,0.02
1Z3209700361705557,000000320970113,"Fuel Surcharge","Fuel Surcharge",4.30,2.32,1.47,0.00,0.00,1.47,0.85
1Z10710F0354602625,00000010710F123,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z10710F0354602625,00000010710F123,"Fuel Surcharge","Fuel Surcharge",2.19,1.64,1.67,0.00,0.00,1.67,-0.03
1ZT638T00346568199,000000340441123,Administration,"THIRD PARTY BILLING SERVICE",0.95,0.45,0.00,100.00,0,0,0.45
1ZT638T00346568199,000000340441123,"Fuel Surcharge","Fuel Surcharge",2.48,1.56,1.41,0.00,0.00,1.41,0.15
1Z10710F0353480545,00000010710F133,"Fuel Surcharge","Fuel Surcharge",1.93,1.34,1.39,0.00,0.00,1.39,-0.05
1Z3472040376212063,000000347204143,"Fuel Surcharge","Fuel Surcharge",3.40,1.84,1.37,0.00,0.00,1.37,0.47
1Z3657440347115422,000000365744143,"Fuel Surcharge","Fuel Surcharge",2.45,1.42,1.39,0.00,0.00,1.39,0.03
1Z09W2160364749650,00000009W216153,"Fuel Surcharge","Fuel Surcharge",2.15,1.42,1.37,0.00,0.00,1.37,0.05
