"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0393809028,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-15,4,lb,5.00,15.00,11.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.19,30.60,5.26,17.19,64.00,11.00,11.93,9.70,1.85,15.25,1.48,0.00,0.00,1.48,0.37,0,0,0,13.78,11.18,2.60
,1Z3X914A0393826241,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,67.00,22.07,20.23,10.87,10.11,15.25,5.65,0.00,0.00,5.65,4.46,44.95,26.2,18.75,75.29,42.72,32.57
,1Z3X914A0393828043,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-12,4,lb,65.00,65.00,65.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,42.11,38.49,16.21,42.11,67.00,28.21,25.90,13.90,10.54,15.75,5.69,0.00,0.00,5.69,4.85,41,22.25,18.75,77.44,41.84,35.60
,1Z3X914A0393828383,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,18.00,18.00,18.00,in,25.00,9.00,5.00,"1,125.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,22.34,28.38,6.34,22.41,65.00,14.57,16.00,9.70,3.36,15.25,1.90,0.00,0.00,1.9,1.46,5.65,2.78,2.87,25.01,14.38,10.63
,1Z3X914A0393832921,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,5,lb,44.00,44.00,44.00,in,24.00,24.00,8.00,"4,608.00",194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,44.41,38.50,17.10,44.64,67.00,29.91,27.31,14.73,4.23,15.25,2.25,0.00,0.00,2.25,1.98,0,0,0,31.54,16.98,14.56
,1Z3X914A0393850527,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,49.00,49.00,49.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,38.97,38.52,15.01,39.16,67.00,26.24,23.96,12.92,3.78,15.75,2.03,0.00,0.00,2.03,1.75,0,0,0,27.74,14.95,12.79
,1Z3X914A0393878936,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,2,lb,4.00,4.00,4.00,in,7.00,7.00,7.00,343.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.35,13.36,1.65,12.35,57.00,7.04,10.70,9.70,2.46,15.75,1.91,0.00,0.00,1.91,0.55,4.90,2.45,2.45,18.06,14.06,4.00
,1Z3X914A0393883260,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,25.52,38.28,9.77,25.52,67.00,17.10,15.75,9.70,3.25,15.75,1.91,0.00,0.00,1.91,1.34,4.90,2.45,2.45,23.90,14.06,9.84
,1Z3X914A0393906842,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,2,lb,34.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,22.12,27.31,6.04,22.12,67.00,14.82,16.08,9.70,3.35,16.00,1.94,0.00,0.00,1.94,1.41,4.90,2.45,2.45,24.33,14.09,10.24
,1Z3X914A0393910257,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,57.00,11.22,13.68,9.70,2.77,15.75,2.15,0.00,0.00,2.15,0.62,3.95,3.95,0,20.40,15.80,4.60
,1Z3X914A0393952211,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-01-09,5,lb,25.00,27.00,25.00,in,24.00,13.00,12.00,"3,744.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,27.74,26.89,7.46,27.74,67.00,18.59,20.28,9.70,4.90,15.25,2.34,0.00,0.00,2.34,2.56,11.35,5.63,5.72,36.53,17.67,18.86
,1Z3X914A0393972904,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,2,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,ROOSEVELT,UT,84066,US,22.01,38.48,8.47,22.12,67.00,14.82,13.54,9.70,2.95,16.00,1.94,0.00,0.00,1.94,1.01,4.90,2.45,2.45,21.39,14.09,7.30
,1Z3X914A0393980851,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,67.00,22.07,20.23,10.87,10.11,15.25,5.65,0.00,0.00,5.65,4.46,44.95,26.2,18.75,75.29,42.72,32.57
,1Z3X914A0393997932,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-23,6,lb,3.00,15.00,11.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,LINDON,UT,84042,US,FRIENDSWOOD,TX,77546,US,19.63,14.88,2.92,19.63,65.00,12.76,16.71,9.70,3.58,16.00,2.00,0.00,0.00,2,1.58,5.65,2.78,2.87,25.94,14.48,11.46
,1Z3X914A0393999109,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-16,5,lb,4.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.91,30.49,5.46,17.41,57.00,9.92,12.45,9.70,2.58,15.75,2.15,0.00,0.00,2.15,0.43,3.95,3.95,0,18.98,15.80,3.18
,1Z3X914A0394013715,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,23.37,36.03,8.42,23.52,67.00,15.76,14.95,9.70,2.93,15.25,2.08,0.00,0.00,2.08,0.85,3.95,3.95,0,21.83,15.73,6.10
,1Z3X914A0394030590,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-25,2,lb,14.00,14.00,14.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,ROOSEVELT,UT,84066,US,15.91,32.75,5.21,15.98,64.00,10.23,10.70,9.70,2.42,15.25,1.85,0.00,0.00,1.85,0.57,4.90,2.45,2.45,18.02,14.00,4.02
,1Z3X914A0394039313,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.64,27.46,4.57,16.08,57.00,9.17,12.07,9.70,2.52,15.75,2.15,0.00,0.00,2.15,0.37,3.95,3.95,0,18.54,15.80,2.74
,1Z3X914A0394043586,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-05,4,lb,37.00,37.00,37.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,GILLETTE,WY,82716,US,31.23,38.49,12.02,31.23,67.00,20.92,19.21,10.31,3.59,15.25,2.17,0.00,0.00,2.17,1.42,3.95,3.95,0,26.75,16.43,10.32
,1Z3X914A0394046467,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,25.00,29.00,25.00,in,25.00,13.00,12.00,"3,900.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,44.09,27.78,12.25,44.09,67.00,29.54,31.84,14.55,5.02,15.50,2.26,0.00,0.00,2.26,2.76,0,0,0,36.86,16.81,20.05
,1Z3X914A0394054403,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,52.65,19.77,10.41,52.65,67.00,35.28,42.24,17.37,6.65,15.75,2.74,0.00,0.00,2.74,3.91,0,0,0,48.89,20.11,28.78
,1Z3X914A0394054716,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,2,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,ROOSEVELT,UT,84066,US,22.01,38.48,8.47,22.12,67.00,14.82,13.54,9.70,2.95,16.00,1.94,0.00,0.00,1.94,1.01,4.90,2.45,2.45,21.39,14.09,7.30
,1Z3X914A0394057151,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,14.20,24.65,3.50,14.20,57.00,8.09,10.70,9.70,2.27,15.25,2.08,0.00,0.00,2.08,0.19,3.95,3.95,0,16.92,15.73,1.19
,1Z3X914A0394064072,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,6,lb,12.00,12.00,12.00,in,11.00,10.00,5.00,550.00,194.00,PKG,LINDON,UT,84042,US,KILGORE,TX,75662,US,20.26,34.80,7.05,20.32,64.00,13.00,13.21,9.70,2.70,15.75,2.15,0.00,0.00,2.15,0.55,3.95,3.95,0,19.86,15.80,4.06
,1Z3X914A0394068256,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,3,lb,38.00,38.00,38.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,67.00,18.90,17.27,9.70,3.29,15.25,2.08,0.00,0.00,2.08,1.21,3.95,3.95,0,24.51,15.73,8.78
,1Z3X914A0394087020,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,67.00,26.27,26.06,12.94,11.80,15.50,6.41,0.00,0.00,6.41,5.39,50.05,28.43,21.62,87.91,47.78,40.13
,1Z3X914A0394093184,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.41,30.50,5.31,16.64,57.00,9.48,12.10,9.70,2.57,16.00,2.18,0.00,0.00,2.18,0.39,3.95,3.95,0,18.62,15.83,2.79
,1Z3X914A0394106946,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-21,2,lb,8.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,14.29,25.12,3.59,13.89,57.00,7.92,10.70,9.70,2.50,16.00,1.94,0.00,0.00,1.94,0.56,4.90,2.45,2.45,18.10,14.09,4.01
,1Z3X914A0394150997,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-05,5,lb,42.00,48.00,42.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,41.61,24.37,10.14,41.61,67.00,27.88,31.47,13.73,5.75,15.25,2.52,0.00,0.00,2.52,3.23,5.65,2.78,2.87,42.87,19.03,23.84
,1Z3X914A0394159238,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,67.00,26.27,26.06,12.94,11.80,15.50,6.41,0.00,0.00,6.41,5.39,50.05,28.43,21.62,87.91,47.78,40.13
,1Z3X914A0394161574,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,4,lb,34.00,34.00,34.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,29.54,38.49,11.37,29.68,67.00,19.89,18.17,9.79,2.82,15.25,1.49,0.00,0.00,1.49,1.33,0,0,0,20.99,11.28,9.71
,1Z3X914A0394162724,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,5,lb,2.00,6.00,5.00,in,12.00,11.00,6.00,792.00,194.00,PKG,LINDON,UT,84042,US,ALVA,OK,73717,US,16.86,31.85,5.37,16.64,57.00,9.48,11.49,9.70,2.58,15.75,1.91,0.00,0.00,1.91,0.67,4.90,2.45,2.45,18.97,14.06,4.91
,1Z3X914A0394176433,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,PECOS,TX,79772,US,16.64,27.46,4.57,16.08,57.00,9.17,12.07,9.70,2.58,15.25,1.85,0.00,0.00,1.85,0.73,4.90,2.45,2.45,19.55,14.00,5.55
,1Z3X914A0394177816,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,27.00,27.00,27.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,43.31,36.00,15.59,43.31,67.00,29.02,27.72,14.29,6.49,15.25,4.34,0.00,0.00,4.34,2.15,14.15,14.15,0,48.36,32.78,15.58
,1Z3X914A0394181070,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-29,6,lb,5.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77012,US,18.35,27.47,5.04,18.35,57.00,10.46,13.31,9.70,2.03,15.25,1.48,0.00,0.00,1.48,0.55,0,0,0,15.34,11.18,4.16
,1Z3X914A0394220152,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,65.00,11.54,12.92,9.70,4.13,15.75,3.18,0.00,0.00,3.18,0.95,13.35,10.48,2.87,30.40,23.36,7.04
,1Z3X914A0394235422,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-05,6,lb,22.00,22.00,22.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,FRIENDSWOOD,TX,77546,US,30.27,31.19,9.44,30.27,67.00,20.28,20.83,9.99,4.17,15.75,2.01,0.00,0.00,2.01,2.16,5.65,2.78,2.87,30.65,14.78,15.87
,1Z3X914A0394251468,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,2,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,26.17,38.52,10.08,26.28,67.00,17.61,16.09,9.70,3.30,15.50,1.88,0.00,0.00,1.88,1.42,4.90,2.45,2.45,24.29,14.03,10.26
,1Z3X914A0394283353,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,47.00,34.00,in,27.00,16.00,15.00,"6,480.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,51.33,19.05,9.78,51.33,67.00,34.39,41.55,16.94,6.54,15.75,2.67,0.00,0.00,2.67,3.87,0,0,0,48.09,19.61,28.48
,1Z3X914A0394308942,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-03,4,lb,73.00,73.00,73.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,48.14,34.21,16.47,48.17,67.00,32.27,31.67,15.90,12.34,15.75,6.45,0.00,0.00,6.45,5.89,46.65,25.03,21.62,90.66,47.38,43.28
,1Z3X914A0394333405,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-03-06,5,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,37.76,33.42,12.62,37.76,67.00,25.30,25.14,12.46,10.75,15.75,5.53,0.00,0.00,5.53,5.22,43.1,22.63,20.47,78.99,40.62,38.37
,1Z3X914A0394362580,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-11,3,lb,2.00,3.00,2.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,13.38,20.03,2.68,12.71,57.00,7.24,10.70,9.70,3.72,15.25,3.08,0.00,0.00,3.08,0.64,13.35,10.48,2.87,27.77,23.26,4.51
,1Z3X914A0394394984,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,12.00,12.00,12.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,18.85,33.53,6.32,18.91,64.00,12.10,12.53,9.70,2.52,15.25,2.08,0.00,0.00,2.08,0.44,3.95,3.95,0,19.00,15.73,3.27
,1Z3X914A0394401724,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,4,lb,10.00,16.00,12.00,in,21.00,13.00,8.00,"2,184.00",194.00,PKG,LINDON,UT,84042,US,MEAD,CO,80504,US,17.36,30.07,5.22,17.36,64.00,11.11,12.14,9.70,2.72,16.00,1.55,0.00,0.00,1.55,1.17,25.9,22.5,3.4,19.76,11.25,8.51
,1Z3X914A0394405588,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,7.00,in,74.00,4.00,4.00,"1,184.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.41,57.00,9.92,12.45,9.70,7.58,15.75,4.83,0.00,0.00,4.83,2.75,35.7,20.95,14.75,55.73,35.48,20.25
,1Z3X914A0394407835,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-17,7,lb,18.00,18.00,18.00,in,13.00,11.00,10.00,"1,430.00",194.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,32.25,28.40,9.16,32.37,65.00,21.04,23.09,11.33,5.25,15.25,2.59,0.00,0.00,2.59,2.66,11.35,5.63,5.72,39.69,19.55,20.14
,1Z3X914A0394418814,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,2,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.56,14.81,1.86,12.35,57.00,7.04,10.70,9.70,2.49,16.00,1.94,0.00,0.00,1.94,0.55,4.90,2.45,2.45,18.09,14.09,4.00
,1Z3X914A0394430630,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,55.53,38.50,21.38,55.53,67.00,37.21,34.15,18.32,5.38,15.50,2.84,0.00,0.00,2.84,2.54,0,0,0,39.53,21.16,18.37
,1Z3X914A0394449755,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,67.00,20.66,19.71,10.18,3.94,16.00,2.02,0.00,0.00,2.02,1.92,4.90,2.45,2.45,28.55,14.65,13.90
,1Z3X914A0394466978,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.41,30.50,5.31,16.64,57.00,9.48,12.10,9.70,2.57,16.00,2.18,0.00,0.00,2.18,0.39,3.95,3.95,0,18.62,15.83,2.79
,1Z3X914A0394538168,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,6,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,59.44,38.49,22.88,59.44,67.00,39.82,36.56,19.62,5.76,15.75,3.09,0.00,0.00,3.09,2.67,0,0,0,42.32,22.71,19.61
,1Z3X914A0394553794,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,45.00,33.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,49.84,19.10,9.52,49.84,67.00,33.39,40.32,16.45,6.35,15.75,2.59,0.00,0.00,2.59,3.76,0,0,0,46.67,19.04,27.63
,1Z3X914A0394562766,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,14.20,24.65,3.50,14.20,57.00,8.09,10.70,9.70,2.31,15.75,2.15,0.00,0.00,2.15,0.16,3.95,3.95,0,16.96,15.80,1.16
,1Z3X914A0394601268,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,6,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,WALLER,TX,77484,US,17.31,27.50,4.76,16.37,57.00,9.33,12.55,9.70,2.64,16.00,2.18,0.00,0.00,2.18,0.46,3.95,3.95,0,19.14,15.83,3.31
,1Z3X914A0394625242,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-17,6,lb,2.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,KENEDY,TX,78119,US,18.74,30.47,5.71,17.81,57.00,10.15,13.03,9.70,2.74,15.25,1.85,0.00,0.00,1.85,0.89,4.90,2.45,2.45,20.67,14.00,6.67
,1Z3X914A0394629042,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,2,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,26.17,38.52,10.08,26.28,67.00,17.61,16.09,9.70,3.30,15.50,1.88,0.00,0.00,1.88,1.42,4.90,2.45,2.45,24.29,14.03,10.26
