"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A0393122573,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396253659,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.24,2.16,2.02,0.00,0.00,2.02,0.14
1Z3X914A0396844118,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.43,3.76,3.44,0.00,0.00,3.44,0.32
1Z3X914A0396844118,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0392861731,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,3.84,0.00,0.00,3.84,0.1
1Z3X914A0392861731,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396911705,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.76,3.91,3.38,0.00,0.00,3.38,0.53
1Z3X914A0396911705,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393233560,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.52,3.27,3.26,0.00,0.00,3.26,0.01
1Z3X914A0393233560,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393468889,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.59,3.94,3.89,0.00,0.00,3.89,0.05
1Z3X914A0393468889,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0393468889,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0392107341,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0392107341,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.27,12.16,12.20,0.00,0.00,12.2,-0.039999999999999
1Z3X914A0392107341,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392107341,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0393997932,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.64,3.58,3.10,0.00,0.00,3.1,0.48
1Z3X914A0393997932,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0394401724,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.70,2.72,1.87,0.00,0.00,1.87,0.85
1Z3X914A0394401724,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,0.00,0.00,0,0,4.9
1Z3X914A0199083877,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",47.83,27.71,21.98,0.00,0.00,21.98,5.73
1Z3X914A0199083877,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0199083877,0000003X914A094,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0393972904,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.31,2.95,2.98,0.00,0.00,2.98,-0.03
1Z3X914A0393972904,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394054716,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.31,2.95,2.98,0.00,0.00,2.98,-0.03
1Z3X914A0394054716,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0198167485,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",47.83,27.71,21.98,0.00,0.00,21.98,5.73
1Z3X914A0198167485,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0198167485,0000003X914A094,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0394852292,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.31,2.95,2.98,0.00,0.00,2.98,-0.03
1Z3X914A0394852292,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0390545863,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.40,2.68,2.54,0.00,0.00,2.54,0.14
1Z3X914A0390545863,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394921761,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0394921761,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",13.30,10.71,10.74,0.00,0.00,10.74,-0.029999999999999
1Z3X914A0394921761,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0195960695,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",47.83,27.71,21.98,0.00,0.00,21.98,5.73
1Z3X914A0195960695,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0195960695,0000003X914A094,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0193817666,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",20.20,11.31,8.72,0.00,0.00,8.72,2.59
1Z3X914A0396845966,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.40,2.68,2.54,0.00,0.00,2.54,0.14
1Z3X914A0396845966,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0399330640,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.28,2.74,2.66,0.00,0.00,2.66,0.08
1Z3X914A0397371976,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.76,3.91,3.38,0.00,0.00,3.38,0.53
1Z3X914A0397371976,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397725432,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.96,3.67,3.69,0.00,0.00,3.69,-0.02
1Z3X914A0397640792,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.50,2.50,2.50,0.00,0.00,2.5,0
1Z3X914A0397640792,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0398557550,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.27,1.71,1.71,0.00,0.00,1.71,0
1Z3X914A0196933632,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",17.33,10.08,8.03,0.00,0.00,8.03,2.05
1Z3X914A0196933632,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0392954775,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.84,2.46,2.39,0.00,0.00,2.39,0.07
1Z3X914A0390900782,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.52,3.27,3.26,0.00,0.00,3.26,0.01
1Z3X914A0390900782,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z4010270359345737,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,43.50,0.00,0.00,43.5,-2
1Z4010270359345737,0000003X914A094,"Declared Value","Declared Value",73.95,73.95,73.95,0.00,0.00,73.95,0
1Z4010270359345737,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",20.12,15.15,15.55,0.00,0.00,15.55,-0.4
1Z4010270359345737,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390667142,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,3.84,0.00,0.00,3.84,0.1
1Z3X914A0390667142,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z4010270360936346,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",11.59,7.13,7.16,0.00,0.00,7.16,-0.03
1Z5736070369658339,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.20,2.49,2.34,0.00,0.00,2.34,0.15
1Z5736070369658339,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z8348170377607001,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",1.94,1.71,1.71,0.00,0.00,1.71,0
1Z3X914A0398572015,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.82,2.50,2.50,0.00,0.00,2.5,0
1Z3X914A0398572015,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z11WF630302830834,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.13,3.15,3.20,0.00,0.00,3.2,-0.05
1Z11WF630302830898,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.73,3.52,3.43,0.00,0.00,3.43,0.09
1Z3X914A0390101850,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0390101850,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,12.52,0.00,0.00,12.52,0.17
1Z3X914A0390101850,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0390101850,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z8348170378501033,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.03,1.71,1.71,0.00,0.00,1.71,0
1Z8799640373157877,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.72,1.81,1.81,0.00,0.00,1.81,0
1Z8799640374872084,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.46,2.13,2.15,0.00,0.00,2.15,-0.02
1Z8799640374311699,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.84,1.82,1.77,0.00,0.00,1.77,0.05
1Z8799640373672702,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.72,1.81,1.81,0.00,0.00,1.81,0
1Z8799640374191113,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.84,1.82,1.77,0.00,0.00,1.77,0.05
1Z8799640373742921,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.46,2.13,2.15,0.00,0.00,2.15,-0.02
1Z11WF630302830914,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.35,3.29,3.33,0.00,0.00,3.33,-0.04
1Z3X914A0392489528,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,3.84,0.00,0.00,3.84,0.1
1Z3X914A0392489528,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396477739,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",6.78,4.82,4.45,0.00,0.00,4.45,0.37
1Z3X914A0396477739,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0399854129,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.19,3.89,3.28,0.00,0.00,3.28,0.61
1Z3X914A0399854129,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0391886510,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,3.84,0.00,0.00,3.84,0.1
1Z3X914A0391886510,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391302917,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",8.81,5.42,5.49,0.00,0.00,5.49,-0.07
1Z3X914A0392750879,0000003X914A094,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0392750879,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",17.40,12.66,11.53,0.00,0.00,11.53,1.13
1Z3X914A0392750879,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0393452494,0000003X914A094,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0393452494,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",17.40,12.66,11.53,0.00,0.00,11.53,1.13
1Z3X914A0393452494,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0391769834,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0391769834,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,12.52,0.00,0.00,12.52,0.17
1Z3X914A0391769834,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391769834,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0393565087,0000003X914A094,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0393565087,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",19.26,13.80,12.45,0.00,0.00,12.45,1.35
1Z3X914A0393565087,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0394757109,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",8.81,5.42,5.49,0.00,0.00,5.49,-0.07
1Z3X914A0394993925,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",8.36,5.14,5.18,0.00,0.00,5.18,-0.04
1Z3X914A0391210614,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0391210614,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,12.52,0.00,0.00,12.52,0.17
1Z3X914A0391210614,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391210614,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0391260801,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.52,3.27,3.26,0.00,0.00,3.26,0.01
1Z3X914A0391260801,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394046467,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",7.84,5.02,4.24,0.00,0.00,4.24,0.78
1Z3X914A0394430630,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",8.75,5.38,5.34,0.00,0.00,5.34,0.04
1Z3X914A0393430427,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",9.69,5.96,5.91,0.00,0.00,5.91,0.05
1Z3X914A0391803475,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",10.07,6.19,6.15,0.00,0.00,6.15,0.04
1Z3X914A0391009682,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",9.23,5.68,5.63,0.00,0.00,5.63,0.05
1Z3X914A0390624045,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",8.75,5.38,5.34,0.00,0.00,5.34,0.04
1Z3X914A0392829197,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",5.21,3.66,3.59,0.00,0.00,3.59,0.07
1Z3X914A0392829197,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0394705709,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",11.77,7.24,7.18,0.00,0.00,7.18,0.06
1Z3X914A0192595676,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",48.50,28.09,19.18,0.00,0.00,19.18,8.91
1Z3X914A0192595676,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0192595676,0000003X914A523,"Residential Fee","Residential Surcharge",6.20,6.20,5.80,0.00,0.00,5.8,0.4
1Z3X914A0396266172,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.54,3.86,3.73,0.00,0.00,3.73,0.13
1Z3X914A0396266172,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.15,7.15,7.15,0.00,0.00,7.15,0
1Z3X914A0396266172,0000003X914A523,"Residential Fee","Residential Surcharge",5.25,5.25,5.15,0.00,0.00,5.15,0.1
1Z3X914A0392118722,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",3.41,2.47,2.31,0.00,0.00,2.31,0.16
1Z3X914A0392118722,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392687617,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.79,3.98,3.70,0.00,0.00,3.7,0.28
1Z3X914A0392687617,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.15,7.15,7.15,0.00,0.00,7.15,0
1Z3X914A0392687617,0000003X914A523,"Residential Fee","Residential Surcharge",5.25,5.25,5.15,0.00,0.00,5.15,0.1
1Z3X914A0394664147,0000003X914A523,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z3X914A0394664147,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",8.60,5.51,5.05,0.00,0.00,5.05,0.46
1Z3X914A0394664147,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0392510566,0000003X914A523,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z3X914A0392510566,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",3.65,2.62,2.57,0.00,0.00,2.57,0.05
1Z3X914A0392510566,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0359101454,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",2.66,1.85,1.83,0.00,0.00,1.83,0.02
1Z3X914A0392657784,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.81,2.96,2.65,0.00,0.00,2.65,0.31
1Z3X914A0392239575,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.78,3.06,2.65,0.00,0.00,2.65,0.41
1ZX0030W0370471036,0000003X914A523,"Declared Value","Declared Value",3.90,3.90,3.90,0.00,0.00,3.9,0
1ZX0030W0370471036,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",2.11,1.59,1.57,0.00,0.00,1.57,0.02
1Z3X914A0394929094,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",11.77,7.24,7.18,0.00,0.00,7.18,0.06
1Z3X914A0394754657,0000003X914A523,"Additional Handling","ADDL. HANDLING WEIGHT",34.50,34.50,36.00,0.00,0.00,36,-1.5
1Z3X914A0394754657,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",23.38,16.89,15.64,0.00,0.00,15.64,1.25
1Z3X914A0394754657,0000003X914A523,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0390686756,0000003X914A523,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z3X914A0390686756,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",3.34,2.42,2.37,0.00,0.00,2.37,0.05
1Z3X914A0390686756,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0359163325,0000003X914A024,Chargebacks,"Chargeback Fuel Surcharge",5.09,3.39,3.39,0.00,0.00,3.39,0
1Z3X914A0390979912,0000003X914A024,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.96,4.86,4.45,0.00,0.00,4.45,0.41
1Z3X914A0390979912,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0390979912,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0393394100,0000003X914A024,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z3X914A0393394100,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.29,10.51,10.35,0.00,0.00,10.35,0.16
1Z3X914A0393394100,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393394100,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392510922,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.58,1.87,1.75,0.00,0.00,1.75,0.12
1Z3X914A0395529149,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.19,2.48,2.36,0.00,0.00,2.36,0.12
1Z3X914A0395529149,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0358465500,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.64,2.81,2.59,0.00,0.00,2.59,0.22
1Z3X914A0358465500,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0359396119,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.99,2.34,2.28,0.00,0.00,2.28,0.06
1Z3X914A0359396119,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397962373,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.44,2.70,2.54,0.00,0.00,2.54,0.16
1Z3X914A0397962373,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z7539010368183306,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.71,1.88,1.81,0.00,0.00,1.81,0.07
1Z5736070370142884,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",4.87,3.12,2.46,0.00,0.00,2.46,0.66
1Z3X914A0399932366,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.31,2.49,2.44,0.00,0.00,2.44,0.05
1Z3X914A0399932366,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397959190,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.75,2.70,2.57,0.00,0.00,2.57,0.13
1Z3X914A0397959190,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397316053,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",6.54,5.09,4.34,0.00,0.00,4.34,0.75
1Z3X914A0397316053,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0397316053,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0391629593,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0391629593,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,11.51,0.00,0.00,11.51,0.29
1Z3X914A0391629593,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0391629593,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0395788039,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",6.73,5.22,4.34,0.00,0.00,4.34,0.88
1Z3X914A0395788039,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0395788039,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0399236421,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.45,2.85,2.70,0.00,0.00,2.7,0.15
1Z3X914A0399236421,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0397578413,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.71,2.42,2.42,0.00,0.00,2.42,0
1Z3X914A0397578413,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394159238,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0394159238,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,11.51,0.00,0.00,11.51,0.29
1Z3X914A0394159238,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0394159238,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392450185,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0392450185,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,11.51,0.00,0.00,11.51,0.29
1Z3X914A0392450185,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0392450185,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
