"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A0199083877,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0199083877,0000003X914A094,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0393972904,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.31,2.95,2.14,0.00,0.00,2.14,0.81
1Z3X914A0393972904,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394054716,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.31,2.95,2.14,0.00,0.00,2.14,0.81
1Z3X914A0394054716,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0198167485,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",47.83,27.71,14.32,0.00,0.00,14.32,13.39
1Z3X914A0198167485,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0198167485,0000003X914A094,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0394852292,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.31,2.95,2.14,0.00,0.00,2.14,0.81
1Z3X914A0394852292,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0390545863,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.40,2.68,2.14,0.00,0.00,2.14,0.54
1Z3X914A0390545863,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394921761,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0394921761,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",13.30,10.71,7.16,0.00,0.00,7.16,3.55
1Z3X914A0394921761,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0195960695,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",47.83,27.71,14.32,0.00,0.00,14.32,13.39
1Z3X914A0195960695,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0195960695,0000003X914A094,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0193817666,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",20.20,11.31,5.55,0.00,0.00,5.55,5.76
1Z3X914A0396845966,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.40,2.68,2.14,0.00,0.00,2.14,0.54
1Z3X914A0396845966,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0399330640,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.28,2.74,1.71,0.00,0.00,1.71,1.03
1Z3X914A0397371976,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.76,3.91,2.26,0.00,0.00,2.26,1.65
1Z3X914A0397371976,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397725432,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.96,3.67,2.38,0.00,0.00,2.38,1.29
1Z3X914A0397640792,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.50,2.50,2.14,0.00,0.00,2.14,0.36
1Z3X914A0397640792,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0398557550,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.27,1.71,1.63,0.00,0.00,1.63,0.08
1Z3X914A0196933632,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",17.33,10.08,5.32,0.00,0.00,5.32,4.76
1Z3X914A0196933632,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0392954775,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.84,2.46,1.63,0.00,0.00,1.63,0.83
1Z3X914A0390900782,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.52,3.27,2.16,0.00,0.00,2.16,1.11
1Z3X914A0390900782,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z4010270359345737,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,28.28,35.00,0.01,28.27,13.23
1Z4010270359345737,0000003X914A094,"Declared Value","Declared Value",73.95,73.95,36.98,50.00,0.01,36.97,36.98
1Z4010270359345737,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",20.12,15.15,10.26,0.00,0.00,10.26,4.89
1Z4010270359345737,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390667142,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,2.48,0.00,0.00,2.48,1.46
1Z3X914A0390667142,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z4010270360936346,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",11.59,7.13,4.20,0.00,0.00,4.2,2.93
1Z5736070369658339,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.20,2.49,2.26,0.00,0.00,2.26,0.23
1Z5736070369658339,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z8348170377607001,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",1.94,1.71,1.63,0.00,0.00,1.63,0.08
1Z3X914A0398572015,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.82,2.50,2.14,0.00,0.00,2.14,0.36
1Z3X914A0398572015,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z11WF630302830834,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.13,3.15,2.06,0.00,0.00,2.06,1.09
1Z11WF630302830898,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.73,3.52,2.21,0.00,0.00,2.21,1.31
1Z3X914A0390101850,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,26.00,35.00,0.01,25.99,15.51
1Z3X914A0390101850,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,8.31,0.00,0.00,8.31,4.38
1Z3X914A0390101850,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0390101850,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z8348170378501033,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.03,1.71,1.63,0.00,0.00,1.63,0.08
1Z8799640373157877,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.72,1.81,1.63,0.00,0.00,1.63,0.18
1Z8799640374872084,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.46,2.13,1.63,0.00,0.00,1.63,0.5
1Z8799640374311699,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.84,1.82,1.63,0.00,0.00,1.63,0.19
1Z8799640373672702,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.72,1.81,1.63,0.00,0.00,1.63,0.18
1Z8799640374191113,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.84,1.82,1.63,0.00,0.00,1.63,0.19
1Z8799640373742921,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.46,2.13,1.63,0.00,0.00,1.63,0.5
1Z11WF630302830914,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.35,3.29,2.15,0.00,0.00,2.15,1.14
1Z3X914A0392489528,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,2.48,0.00,0.00,2.48,1.46
1Z3X914A0392489528,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0396477739,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",6.78,4.82,2.72,0.00,0.00,2.72,2.1
1Z3X914A0396477739,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0399854129,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.19,3.89,2.16,0.00,0.00,2.16,1.73
1Z3X914A0399854129,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0391886510,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,2.48,0.00,0.00,2.48,1.46
1Z3X914A0391886510,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0391302917,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",8.81,5.42,3.54,0.00,0.00,3.54,1.88
1Z3X914A0392750879,0000003X914A094,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,17.55,35.00,0.02,17.53,10.72
1Z3X914A0392750879,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",17.40,12.66,7.31,0.00,0.00,7.31,5.35
1Z3X914A0392750879,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0393452494,0000003X914A094,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,17.55,35.00,0.02,17.53,10.72
1Z3X914A0393452494,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",17.40,12.66,7.31,0.00,0.00,7.31,5.35
1Z3X914A0393452494,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0391769834,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,26.00,35.00,0.01,25.99,15.51
1Z3X914A0391769834,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,8.31,0.00,0.00,8.31,4.38
1Z3X914A0391769834,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0391769834,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0393565087,0000003X914A094,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,17.55,35.00,0.02,17.53,10.72
1Z3X914A0393565087,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",19.26,13.80,7.62,0.00,0.00,7.62,6.18
1Z3X914A0393565087,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0394757109,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",8.81,5.42,3.54,0.00,0.00,3.54,1.88
1Z3X914A0394993925,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",8.36,5.14,3.34,0.00,0.00,3.34,1.8
1Z3X914A0391210614,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,26.00,35.00,0.01,25.99,15.51
1Z3X914A0391210614,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,8.31,0.00,0.00,8.31,4.38
1Z3X914A0391210614,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0391210614,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0391260801,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.52,3.27,2.16,0.00,0.00,2.16,1.11
1Z3X914A0391260801,0000003X914A094,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394046467,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",7.84,5.02,2.73,0.00,0.00,2.73,2.29
1Z3X914A0394430630,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",8.75,5.38,3.44,0.00,0.00,3.44,1.94
1Z3X914A0393430427,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",9.69,5.96,3.81,0.00,0.00,3.81,2.15
1Z3X914A0391803475,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",10.07,6.19,3.96,0.00,0.00,3.96,2.23
1Z3X914A0391009682,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",9.23,5.68,3.63,0.00,0.00,3.63,2.05
1Z3X914A0390624045,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",8.75,5.38,3.44,0.00,0.00,3.44,1.94
1Z3X914A0392829197,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",5.21,3.66,2.59,0.00,0.00,2.59,1.07
1Z3X914A0392829197,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0394705709,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",11.77,7.24,4.63,0.00,0.00,4.63,2.61
1Z3X914A0192595676,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",48.50,28.09,12.60,0.00,0.00,12.6,15.49
1Z3X914A0192595676,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0192595676,0000003X914A523,"Residential Fee","Residential Surcharge",6.20,6.20,3.48,40.00,0.11,3.37,2.83
1Z3X914A0396266172,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.54,3.86,3.08,0.00,0.00,3.08,0.78
1Z3X914A0396266172,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.15,7.15,7.15,0.00,0.00,7.15,0
1Z3X914A0396266172,0000003X914A523,"Residential Fee","Residential Surcharge",5.25,5.25,3.09,40.00,0.13,2.96,2.29
1Z3X914A0392118722,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",3.41,2.47,2.07,0.00,0.00,2.07,0.4
1Z3X914A0392118722,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392687617,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.79,3.98,3.08,0.00,0.00,3.08,0.9
1Z3X914A0392687617,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.15,7.15,7.15,0.00,0.00,7.15,0
1Z3X914A0392687617,0000003X914A523,"Residential Fee","Residential Surcharge",5.25,5.25,3.09,40.00,0.13,2.96,2.29
1Z3X914A0394664147,0000003X914A523,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z3X914A0394664147,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",8.60,5.51,3.34,0.00,0.00,3.34,2.17
1Z3X914A0394664147,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0392510566,0000003X914A523,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z3X914A0392510566,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",3.65,2.62,2.06,0.00,0.00,2.06,0.56
1Z3X914A0392510566,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0359101454,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",2.66,1.85,1.49,0.00,0.00,1.49,0.36
1Z3X914A0392657784,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.81,2.96,1.71,0.00,0.00,1.71,1.25
1Z3X914A0392239575,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",4.78,3.06,1.71,0.00,0.00,1.71,1.35
1ZX0030W0370471036,0000003X914A523,"Declared Value","Declared Value",3.90,3.90,1.95,50.00,0.26,1.69,2.21
1ZX0030W0370471036,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",2.11,1.59,1.49,0.00,0.00,1.49,0.1
1Z3X914A0394929094,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",11.77,7.24,4.63,0.00,0.00,4.63,2.61
1Z3X914A0394754657,0000003X914A523,"Additional Handling","ADDL. HANDLING WEIGHT",34.50,34.50,23.40,35.00,0.01,23.39,11.11
1Z3X914A0394754657,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",23.38,16.89,10.01,0.00,0.00,10.01,6.88
1Z3X914A0394754657,0000003X914A523,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0390686756,0000003X914A523,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z3X914A0390686756,0000003X914A523,"Fuel Surcharge","FUEL SURCHARGE",3.34,2.42,2.06,0.00,0.00,2.06,0.36
1Z3X914A0390686756,0000003X914A523,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,3.70,3.70,0.00,0.00,3.7,0
1Z3X914A0359163325,0000003X914A024,Chargebacks,"Chargeback Fuel Surcharge",5.09,3.39,2.26,0.00,0.00,2.26,1.13
1Z3X914A0390979912,0000003X914A024,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.96,4.86,3.29,0.00,0.00,3.29,1.57
1Z3X914A0390979912,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0390979912,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0393394100,0000003X914A024,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,17.55,35.00,0.02,17.53,10.72
1Z3X914A0393394100,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.29,10.51,7.29,0.00,0.00,7.29,3.22
1Z3X914A0393394100,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393394100,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392510922,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.58,1.87,1.58,0.00,0.00,1.58,0.29
1Z3X914A0395529149,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.19,2.48,2.19,0.00,0.00,2.19,0.29
1Z3X914A0395529149,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0358465500,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.64,2.81,2.19,0.00,0.00,2.19,0.62
1Z3X914A0358465500,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0359396119,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.99,2.34,2.19,0.00,0.00,2.19,0.15
1Z3X914A0359396119,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397962373,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.44,2.70,2.08,0.00,0.00,2.08,0.62
1Z3X914A0397962373,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z7539010368183306,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.71,1.88,1.58,0.00,0.00,1.58,0.3
1Z5736070370142884,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",4.87,3.12,1.59,0.00,0.00,1.59,1.53
1Z3X914A0399932366,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.31,2.49,2.19,0.00,0.00,2.19,0.3
1Z3X914A0399932366,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397959190,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.75,2.70,2.19,0.00,0.00,2.19,0.51
1Z3X914A0397959190,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397316053,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",6.54,5.09,2.68,0.00,0.00,2.68,2.41
1Z3X914A0397316053,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,3.71,35.00,0.09,3.62,2.08
1Z3X914A0397316053,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0391629593,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0391629593,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,7.67,0.00,0.00,7.67,4.13
1Z3X914A0391629593,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0391629593,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0395788039,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",6.73,5.22,2.68,0.00,0.00,2.68,2.54
1Z3X914A0395788039,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,3.71,35.00,0.09,3.62,2.08
1Z3X914A0395788039,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0399236421,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",3.45,2.85,2.10,0.00,0.00,2.1,0.75
1Z3X914A0399236421,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0397578413,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",2.71,2.42,2.08,0.00,0.00,2.08,0.34
1Z3X914A0397578413,0000003X914A024,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394159238,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0394159238,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,7.67,0.00,0.00,7.67,4.13
1Z3X914A0394159238,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0394159238,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392450185,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0392450185,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,7.67,0.00,0.00,7.67,4.13
1Z3X914A0392450185,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0392450185,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0394087020,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0394087020,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,7.67,0.00,0.00,7.67,4.13
1Z3X914A0394087020,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0394087020,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0393220074,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",6.42,4.57,2.63,0.00,0.00,2.63,1.94
1Z3X914A0393220074,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0393183972,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0393183972,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,7.67,0.00,0.00,7.67,4.13
1Z3X914A0393183972,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0393183972,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392631060,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0392631060,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",14.05,11.95,7.76,0.00,0.00,7.76,4.19
1Z3X914A0392631060,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0392631060,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392784011,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0392784011,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.82,11.80,7.67,0.00,0.00,7.67,4.13
1Z3X914A0392784011,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0392784011,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
1Z3X914A0392147254,0000003X914A024,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0392147254,0000003X914A024,"Fuel Surcharge","FUEL SURCHARGE",13.84,11.81,7.68,0.00,0.00,7.68,4.13
1Z3X914A0392147254,0000003X914A024,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0392147254,0000003X914A024,Demand,"DEMAND SURCHARGE-ADDL HANDLING",6.90,6.90,6.90,0.00,0.00,6.9,0
